,newsurl,newsrule
17,https://www.dailymail.co.uk/news/article-8639501/Bill-Clinton-smiles-receiving-neck-massage-Jeffrey-Epstein-victim.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
148,https://www.dailymail.co.uk/news/article-8639535/Vicious-brawl-erupts-hotel-employee-guest-Atlanta-hotel.html,"^.*\/news\/[0-9a-z-]{12,}\/"
149,https://www.dailymail.co.uk/news/article-8639535/Vicious-brawl-erupts-hotel-employee-guest-Atlanta-hotel.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
150,https://www.dailymail.co.uk/news/article-8639535/Vicious-brawl-erupts-hotel-employee-guest-Atlanta-hotel.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
105,https://www.dailymail.co.uk/news/article-8639631/Husband-61-throws-wife-Utah-river-fight-dinner-arrangements.html,"^.*\/news\/[0-9a-z-]{12,}\/"
106,https://www.dailymail.co.uk/news/article-8639631/Husband-61-throws-wife-Utah-river-fight-dinner-arrangements.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
195,https://www.dailymail.co.uk/news/article-8639643/Iran-paid-bounties-Taliban-target-attack-American-troops-Afghanistan.html,"^.*\/news\/[0-9a-z-]{12,}\/"
196,https://www.dailymail.co.uk/news/article-8639643/Iran-paid-bounties-Taliban-target-attack-American-troops-Afghanistan.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
197,https://www.dailymail.co.uk/news/article-8639643/Iran-paid-bounties-Taliban-target-attack-American-troops-Afghanistan.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
119,https://www.dailymail.co.uk/news/article-8639675/Woman-drowns-rescuing-children-Minnesota-lake.html,"^.*\/news\/[0-9a-z-]{12,}\/"
120,https://www.dailymail.co.uk/news/article-8639675/Woman-drowns-rescuing-children-Minnesota-lake.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
205,https://www.dailymail.co.uk/news/article-8639683/Detroit-serial-killer-left-victims-socks-calling-cards-staged-bodies.html,"^.*\/news\/[0-9a-z-]{12,}\/"
206,https://www.dailymail.co.uk/news/article-8639683/Detroit-serial-killer-left-victims-socks-calling-cards-staged-bodies.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
61,https://www.dailymail.co.uk/news/article-8639723/Senate-panel-finds-Russia-interfered-2016-US-election.html,"^.*\/news\/[0-9a-z-]{12,}\/"
62,https://www.dailymail.co.uk/news/article-8639723/Senate-panel-finds-Russia-interfered-2016-US-election.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
63,https://www.dailymail.co.uk/news/article-8639723/Senate-panel-finds-Russia-interfered-2016-US-election.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
55,https://www.dailymail.co.uk/news/article-8639725/Donald-Trump-says-country-election-AGAIN.html,"^.*\/news\/[0-9a-z-]{12,}\/"
56,https://www.dailymail.co.uk/news/article-8639725/Donald-Trump-says-country-election-AGAIN.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
57,https://www.dailymail.co.uk/news/article-8639725/Donald-Trump-says-country-election-AGAIN.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
203,https://www.dailymail.co.uk/news/article-8639737/Cannon-Hinnants-mom-rejects-claims-race-played-factor-sons-death.html,"^.*\/news\/[0-9a-z-]{12,}\/"
204,https://www.dailymail.co.uk/news/article-8639737/Cannon-Hinnants-mom-rejects-claims-race-played-factor-sons-death.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
220,https://www.dailymail.co.uk/news/article-8639795/Chinese-Covid-19-vaccine-contendel-market-December-cost-100.html,"^.*\/news\/[0-9a-z-]{12,}\/"
221,https://www.dailymail.co.uk/news/article-8639795/Chinese-Covid-19-vaccine-contendel-market-December-cost-100.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
222,https://www.dailymail.co.uk/news/article-8639795/Chinese-Covid-19-vaccine-contendel-market-December-cost-100.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
52,https://www.dailymail.co.uk/news/article-8639799/Postmaster-general-appear-Senate-mail-delays.html,"^.*\/news\/[0-9a-z-]{12,}\/"
53,https://www.dailymail.co.uk/news/article-8639799/Postmaster-general-appear-Senate-mail-delays.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
54,https://www.dailymail.co.uk/news/article-8639799/Postmaster-general-appear-Senate-mail-delays.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
113,https://www.dailymail.co.uk/news/article-8639837/Prince-Harry-Meghan-Markle-pitching-secret-Hollywood-project-network-execs.html,"^.*\/news\/[0-9a-z-]{12,}\/"
114,https://www.dailymail.co.uk/news/article-8639837/Prince-Harry-Meghan-Markle-pitching-secret-Hollywood-project-network-execs.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
115,https://www.dailymail.co.uk/news/article-8639837/Prince-Harry-Meghan-Markle-pitching-secret-Hollywood-project-network-execs.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
49,https://www.dailymail.co.uk/news/article-8639917/Kremlin-linked-businessman-boasted-knew-presidents-relationships-women-Moscow.html,"^.*\/news\/[0-9a-z-]{12,}\/"
50,https://www.dailymail.co.uk/news/article-8639917/Kremlin-linked-businessman-boasted-knew-presidents-relationships-women-Moscow.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
51,https://www.dailymail.co.uk/news/article-8639917/Kremlin-linked-businessman-boasted-knew-presidents-relationships-women-Moscow.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
