,newsurl,newsrule
47,https://www.washingtonpost.com/politics/trump-dismisses-new-report-on-2016-election-interference-as-his-allies-continue-to-pursue-theories-it-debunks/2020/08/18/a329fb4e-e189-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
151,https://www.washingtonpost.com/pr/2020/07/30/washington-posts-2020-workforce-demographics-report/?arc404=true,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
74,https://www.washingtonpost.com/science/2020/08/17/coronavirus-mink-first-us-cases/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
52,https://www.washingtonpost.com/science/2020/08/18/dogs-sniff-coronavirus-detection/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
90,https://www.washingtonpost.com/sports/2020/08/18/amazon-diving-further-into-live-sports-announces-deal-stream-seattle-sounders-games/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
87,https://www.washingtonpost.com/sports/2020/08/18/charlotte-hornets-suspend-announcer-who-used-n-word-instead-nuggets-tweet/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
91,https://www.washingtonpost.com/sports/2020/08/18/idaho-law-barring-transgender-athletes-is-blocked-by-judge-relief-boise-state-runner/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
84,https://www.washingtonpost.com/sports/2020/08/18/milwaukee-bucks-stumble-out-nba-playoff-gate-with-game-1-loss-orlando-magic/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
85,https://www.washingtonpost.com/sports/2020/08/18/not-much-looks-normal-washingtons-training-camp-except-football/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
92,https://www.washingtonpost.com/sports/2020/08/18/tiger-woodss-11-year-old-son-dominated-kids-golf-tournament-with-dad-his-caddie/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
83,https://www.washingtonpost.com/sports/2020/08/18/washington-capitals-new-york-islanders-game-4/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
86,https://www.washingtonpost.com/sports/2020/08/18/washingtons-first-practice-pads-ron-riveras-direction-team-is-clear/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
88,https://www.washingtonpost.com/sports/2020/08/18/young-stars-grand-slam-irked-his-own-manager-blame-another-baseballs-unwritten-rules/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
6,https://www.washingtonpost.com/sports/nba/celtics-rally-and-donovan-mitchell-drops-57-as-the-nba-bubble-playoffs-are-off-and-running/2020/08/17/aadc518a-e0a7-11ea-8181-606e603bb1c4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
25,https://www.washingtonpost.com/technology/2020/08/17/coronavirus-exposure-notification-app/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
82,https://www.washingtonpost.com/technology/2020/08/17/covid-tracking-apps-cellphones/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
149,https://www.washingtonpost.com/terms-of-sale-for-digital-products/2014/05/06/b7763844-cbf9-11e3-93eb-6c0037dde2ad_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
148,https://www.washingtonpost.com/terms-of-sale-for-print-products/2014/05/08/d60c4bc8-d6c0-11e3-aae8-c2d44bd79778_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
136,https://www.washingtonpost.com/travel/2020/08/13/masks-shoes-off-people-are-still-going-barefoot-planes/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
132,https://www.washingtonpost.com/travel/2020/08/14/money-can-buy-social-distance-where-does-that-leave-budget-travelers/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
130,https://www.washingtonpost.com/travel/2020/08/15/9-uniquely-remote-airbnbs-socially-distanced-getaway/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
129,https://www.washingtonpost.com/travel/2020/08/17/rick-stevess-rules-lisbon-stay-up-past-your-bedtime-immerse-fado-scene/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
131,https://www.washingtonpost.com/travel/2020/08/17/what-its-like-be-flight-attendant-during-pandemic/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
18,https://www.washingtonpost.com/travel/2020/08/18/plane-cabins-could-change-dramatically-because-pandemic-heres-how/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
128,https://www.washingtonpost.com/travel/2020/08/18/travelers-miss-flying-so-much-that-theyre-taking-flights-nowhere/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
78,https://www.washingtonpost.com/us-policy/2020/08/18/payroll-tax/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
114,https://www.washingtonpost.com/video/entertainment/tracee-ellis-ross-reflects-on-the-first-day-of-the-dnc/2020/08/18/c19ef95d-4f68-49a7-92b7-a410220de701_video.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
58,https://www.washingtonpost.com/video/politics/bill-clinton-makes-the-case-for-biden-criticizes-trumps-leadership/2020/08/18/5e1ad65f-3cfe-4790-943b-1cca7d2228aa_video.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
60,https://www.washingtonpost.com/video/politics/donald-trump-has-quit-on-you-schumer-slams-trump-in-dnc-speech/2020/08/18/b53e7a99-d592-4a7b-af63-823368aff354_video.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
56,https://www.washingtonpost.com/video/politics/sally-yatess-full-dnc-remarks/2020/08/18/23b866b0-bddb-4f1a-a73e-42270610edae_video.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
57,https://www.washingtonpost.com/video/politics/security-guard-who-went-viral-for-biden-interaction-nominates-him-for-president/2020/08/18/0734d4e1-467a-438d-b2f3-65c31b9a4538_video.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
59,https://www.washingtonpost.com/video/politics/stacey-abrams-america-we-need-joe-biden/2020/08/18/60369991-5b6e-41b4-8aac-dcee21b75448_video.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
99,https://www.washingtonpost.com/weather/2020/08/18/pm-update-some-showers-around-during-first-half-cooler-wednesday/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
71,https://www.washingtonpost.com/weather/2020/08/18/tropical-storms-atlantic/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
65,https://www.washingtonpost.com/world/2020/08/17/trump-says-mail-in-voting-could-be-catastrophic-heres-how-other-countries-do-it/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
68,https://www.washingtonpost.com/world/2020/08/18/belarus-protests-lukashenko-trump/,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
61,https://www.washingtonpost.com/world/africa/fears-of-a-military-rebellion-or-attempted-coup-rise-in-mali/2020/08/18/9868203e-e155-11ea-82d8-5e55d47e90ca_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
67,https://www.washingtonpost.com/world/africa/south-africa-coronavirus-flu-season/2020/08/17/bd8aaaca-e084-11ea-82d8-5e55d47e90ca_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
64,https://www.washingtonpost.com/world/asia_pacific/hong-kong-national-security-law-beijing-sanctions-opposition-democracy/2020/08/18/7dc32872-dc60-11ea-b4f1-25b762cdbbf4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
66,https://www.washingtonpost.com/world/asia_pacific/south-korea-covid-church-nightlife-closure/2020/08/18/84b8b3b4-e12d-11ea-82d8-5e55d47e90ca_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
69,https://www.washingtonpost.com/world/canadian-finance-minister-quits-trudeau-cabinet/2020/08/17/8f52d2e8-e0e5-11ea-ade1-28daf1a5e919_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
62,https://www.washingtonpost.com/world/europe/konstantin-kilimnik-trump-campaign-manafort-senate/2020/08/18/b72cfd42-e16d-11ea-82d8-5e55d47e90ca_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
140,https://www.washingtonpost.com/world/europe/our-familys-self-quarantine-took-us-back-to-the-soviet-era/2020/08/14/31cc20f0-dbf1-11ea-b4f1-25b762cdbbf4_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
63,https://www.washingtonpost.com/world/middle_east/lebanon-tribunal-leaves-key-questions-unanswered-in-2005-hariri-killing/2020/08/18/093732d6-e0c1-11ea-82d8-5e55d47e90ca_story.html,"^.*\/[0-9]{4}\/[0-9]{1,2}\/[0-9]{1,2}\/[0-9a-z.\/_?=&-]+$"
112,https://www.washingtonpost.com/graphics/2020/entertainment/claude-monet-la-grenouillere/,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
24,https://www.washingtonpost.com/graphics/2020/health/coronavirus-frequently-asked-questions/,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
75,https://www.washingtonpost.com/graphics/2020/health/covid-vaccine-update-coronavirus/,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
23,https://www.washingtonpost.com/graphics/2020/national/states-reopening-coronavirus-map/,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
22,https://www.washingtonpost.com/graphics/2020/world/mapping-spread-new-coronavirus/,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
95,https://www.washingtonpost.com/graphics/local/dc-maryland-virginia-coronavirus-cases/,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
150,https://www.washingtonpost.com/news/ask-the-post/discussion-and-submission-guidelines/,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
79,https://www.washingtonpost.com/video-games/reviews/spiritfarer-beautiful-adventure-about-serenity-compassion-wake-death/,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
142,https://www.washingtonpost.com/news/posteverything/,"^.*\/news\/[0-9a-z-]{12,}\/"
